     2.253    -1.152    7.9351
     2.187    -0.091   15.5748
     2.089     1.296    6.8451
     2.251    -0.902   10.2718
     1.973     1.163    8.0886
     4.742     0.966    0.2324
     2.453     2.040    1.7926
     1.479     0.787   10.1957
     3.221    -0.173    7.4401
     3.182     1.800    1.5656
     2.808    -2.684    0.3128
     2.089     0.476   14.1522
     1.277    -0.178   12.0671
     2.383     1.784    3.0122
     0.978     0.502    8.3246
     1.857     0.949   10.0382
     1.761     0.178   15.2246
     1.759     0.378   14.3923
     1.507     0.222   13.7499
     2.131     1.123    8.4000
     2.165     1.118    8.4072
     1.856     0.234   15.3243
     2.253     1.531    4.7759
     2.636    -1.367    5.1101
     3.089    -0.201    8.6170
     3.017     0.018    9.4894
     0.618    -0.494    5.4214
     2.270    -0.675   12.2191
     2.407     0.472   13.1103
     2.289     1.325    6.3468
     2.064     0.029   15.8760
     2.201     1.265    7.0081
     1.886     1.303    6.7652
     0.411    -0.031    4.5016
     3.297    -1.223    3.2497
     0.777    -0.719    5.8202
     2.473     0.863    9.8103
     1.869     0.308   15.0478
     1.486     0.475   12.4619
     1.278    -1.170    6.1876
     1.886     0.897   10.5765
     2.569     1.189    6.6755
     3.032     0.292    8.9558
     1.868     0.489   14.0009
     0.611     0.307    5.7877
     0.759    -1.309    3.1293
     2.709    -1.438    4.4033
     2.982     0.556    8.4247
     1.395    -0.694   10.4153
     2.091    -0.178   15.5999
     2.016    -2.237    1.3036
     0.598    -0.409    5.4772
     0.885     2.349    0.5414
     1.761    -0.553   13.2768
     2.596    -1.332    5.4871
     1.390     0.277   12.7194
     3.419     0.548    5.0029
     1.186    -0.113   11.3503
     2.357    -0.631   12.2362
     1.692     0.269   14.6392
     1.090     0.932    6.8095
     2.308    -0.609   12.6092
     0.523    -0.290    5.1280
    -0.430     1.753    0.1787
     1.238    -0.088   11.8570
     1.198    -2.210    1.0041
     1.914     0.673   12.6433
     0.168     2.165    0.2855
     2.205     0.703   12.1690
     3.127    -0.232    8.2073
     2.155     1.467    5.3598
     1.947    -0.564   13.5570
     1.281     0.144   12.1669
     1.283     0.495   10.8875
     3.301     2.142    0.6887
     0.888    -0.139    8.4907
     3.014    -1.555    2.8406
     4.299    -1.217    0.5403
     3.169     0.074    8.0193
    -0.007    -0.194    2.0828
     1.264     1.580    3.4848
     0.936     0.218    8.8276
     0.656     0.346    6.0803
     0.854     0.954    5.2383
     0.886     0.145    8.4661
     1.809    -0.723   12.0335
     0.387     2.102    0.4757
     2.237    -0.193   15.1862
     3.947     0.558    2.0467
     2.202    -0.442   14.1408
     1.481     1.834    2.5872
     0.980    -0.989    5.8013
     2.779    -0.547   10.1221
     2.259    -2.106    1.6745
     0.629    -1.345    2.5166
     1.920    -2.114    1.6981
     2.337     0.453   13.5742
     2.769    -0.870    8.1055
     3.833    -1.035    1.7373
     2.481    -1.147    7.3417
     2.132     0.815   11.3188
     3.773     1.677    0.8099
     0.728    -0.368    6.6193
     1.806    -0.778   11.5406
     1.784    -0.202   15.2354
     1.964     0.100   15.8258
     2.550    -0.142   13.5428
     1.536     0.491   12.6675
     0.122    -0.803    1.9755
     2.531     1.527    4.3052
     3.449    -0.622    4.5908
     2.120    -0.676   12.5701
     2.160     0.999    9.5363
     1.849    -0.338   14.8631
     0.546     0.277    5.3250
     2.506     1.221    6.6493
     1.177     0.853    7.8832
     0.987    -1.375    3.7028
    -0.345    -1.670    0.2525
     1.626    -1.444    5.2351
     2.154     1.431    5.6495
     2.289     0.024   15.2597
     1.493    -1.208    6.7509
     3.462    -0.987    3.3597
     1.403     1.134    7.0006
     3.812    -0.631    2.5256
     3.691    -0.083    3.7994
     0.317    -0.286    3.7083
     1.458    -1.420    5.0109
     1.155    -0.002   11.1356
    -0.542    -0.087    0.6267
     2.264     1.152    7.9138
     0.358     1.896    0.6851
     2.236    -0.916   10.1791
     1.457     0.244   13.3300
     2.462     0.494   12.6647
     1.095     1.444    3.7229
    -0.201     0.535    1.2229
     2.371     0.118   14.7528
     2.839     1.072    6.3036
     2.529    -0.599   11.5646
     0.317     0.461    3.4711
     3.610     1.576    1.2594
