     0.659    -5.583
    -0.861    -9.349
    -1.756     4.487
     1.023    -0.568
    -0.885     2.251
    -0.317    -1.771
    -0.068    -5.572
    -0.175     4.496
    -0.356     0.151
    -0.071    -0.925
     0.948    -7.624
    -0.368    -0.832
     0.186     0.970
     0.461    -2.446
    -1.712     3.507
     0.434    -0.583
    -1.224    -1.136
     0.021     0.878
     0.975     0.140
     1.441     3.194
    -0.478    -4.615
     1.128     0.150
    -1.375    -1.958
    -0.214     1.664
     0.356    -0.956
     0.346     0.678
    -0.168     2.007
    -0.028     3.859
    -0.196    -1.112
    -0.151    -1.083
    -0.598     2.795
     0.194     2.340
    -1.816    -1.431
     0.146     1.649
     1.375    -5.203
     0.694     0.020
     0.929    -0.437
     0.618    -6.993
    -0.355     1.199
    -0.935     1.119
     0.532    -2.905
     0.160    -3.937
     1.646     2.123
     1.565     1.279
     0.578    -2.111
     0.574    -2.596
    -0.595     1.913
     0.481    -1.101
     1.709    -1.163
    -1.151    -0.427
    -0.746    -0.447
     0.054     4.650
    -0.314     0.138
    -0.385     0.831
     0.229    -6.905
    -1.121    -1.920
    -1.820    -1.866
    -0.792    -1.440
     0.606     3.145
     0.714    -0.167
    -0.351     3.554
    -1.109     4.741
    -0.709    -1.004
    -1.200    -4.170
    -1.939    -0.753
    -0.587     4.742
     1.735    -3.970
     1.313    -1.951
    -0.539    -5.733
     0.006    -4.929
     0.879     4.185
    -0.449    -2.352
     0.950    -1.321
     0.960     2.291
    -0.409     1.469
     0.244     0.307
     0.146     0.743
    -0.608    -0.973
     1.277     5.645
    -1.649     2.235
     0.593    -1.753
     1.329     4.786
    -0.589    -1.859
    -1.901     1.563
    -0.209     0.102
    -0.552    -1.443
     0.324    -1.947
    -0.825    -0.176
     0.379    -3.193
    -0.931    -1.010
    -1.060    -2.763
    -0.637    -1.808
    -1.574     1.696
    -0.099     2.394
     1.287     0.493
    -2.042     7.230
    -0.588     0.273
    -1.642    -6.940
     0.921     6.467
    -2.189     1.291
    -2.707     3.770
     0.827    -6.621
    -0.434     0.134
    -0.240    -2.590
     1.092    -1.466
     0.391    -2.854
     0.939    -3.214
    -0.453     1.748
     1.210    -3.242
    -1.170    -0.458
     1.149     2.153
     1.202     0.561
    -0.990    -2.828
    -1.122    -6.865
     2.099    -1.190
     0.329     0.709
     0.249    -0.217
    -0.221    -0.529
    -1.175    -2.464
    -0.600     2.475
     0.951     1.471
    -0.153    -6.713
    -1.468     0.971
     1.600     2.533
     0.780     1.168
     0.726     0.952
     0.934     0.963
    -1.263     1.876
    -1.059     1.846
    -1.059     0.920
    -1.103    -0.439
    -0.617     0.222
    -2.689    -0.719
    -2.009     2.076
    -0.303    -7.046
    -0.181    -3.238
     0.462    -0.370
     0.053    -0.361
    -0.337    -2.298
     1.083    -0.184
    -0.782    -0.735
    -0.471    -3.400
     0.797     4.890
    -0.297     3.901
    -0.992    -5.765
    -1.155    -0.596
     1.340     1.209
    -1.072    -0.914
     0.956    -4.900
     1.526    -4.832
     0.303     3.238
    -1.212    -0.571
    -1.368    -4.187
    -2.770     2.234
    -0.327     2.771
    -0.857     0.114
     0.640     0.964
     0.866     1.815
    -0.546     2.785
     0.740     2.546
    -0.356     0.787
     3.016    -3.017
    -0.083    -3.194
     0.284    -2.416
     0.264     5.698
     1.125     3.127
    -0.082    -4.363
     0.845    -4.072
    -0.856    -0.714
     0.329     1.381
     0.084    -2.638
     1.057     0.099
     1.822    -0.896
    -1.638    -3.580
     1.335     1.277
     1.023     3.130
    -0.963    -3.404
     1.351     0.924
    -0.007    -3.758
     1.154     2.547
    -0.474     1.012
     1.423    -4.614
     1.003     4.721
    -0.594     0.992
    -1.940    -0.719
     0.030    -2.496
     1.463     3.797
     0.068    -3.960
     0.426    -1.109
    -1.111     3.833
    -0.208    -1.444
    -0.812     5.570
    -0.796     0.577
    -0.926     3.426
     0.118    -2.250
     1.632     2.058
    -0.999     4.009
    -0.559    -1.919
    -0.449     0.544
     0.590    -4.498
     0.670     1.984
     2.166    -1.158
     0.032     1.847
    -1.196     2.368
    -0.926    -1.717
     1.213     0.806
    -0.353    -0.117
    -0.382     0.840
    -0.527     4.544
     1.053     1.739
     0.222     0.072
    -0.048     1.331
     0.172    -0.318
    -2.679     2.323
     2.427    -3.880
    -1.566     0.259
     1.526    -3.197
     0.548    -3.169
     1.665    -1.283
     0.741     2.620
     1.575    -1.967
    -1.276    -0.798
     0.521     1.355
     0.879     1.613
     0.443     1.420
    -1.033     1.382
     0.348    -4.478
    -0.749    -0.326
     0.858    -3.149
    -0.418     4.331
    -0.437    -2.330
    -0.114     3.717
    -1.502    -3.004
     0.243     0.605
    -1.152    -2.425
     0.179    -4.588
    -1.036    -3.305
     0.049    -4.152
     0.153     4.415
    -1.770    -2.045
    -1.134    -4.503
     0.896    -1.825
    -0.235    -2.116
    -1.247     1.121
