     1.415    -0.778    7.1165
    -1.824     1.876    0.2606
     0.337     0.239    9.2467
     0.927    -1.040    5.6211
    -1.070    -0.836    3.2136
     0.614     0.610    8.0021
     0.932    -0.694    7.5867
     2.209     0.753    6.3849
    -0.219    -0.851    5.8820
     0.029     0.476    8.1214
     0.825     0.637    7.8799
     0.635     0.163    9.5128
    -0.849     1.129    3.0080
    -1.462     1.443    0.9723
    -0.168     0.612    7.1357
    -0.465    -0.493    6.6598
     1.606     0.922    6.2491
     0.626    -1.337    3.9427
    -0.516    -0.170    7.1971
     0.391    -0.560    8.1657
    -0.206     0.534    7.3624
    -0.164    -0.557    7.3789
     1.650     0.671    7.6049
     0.897     0.788    7.0786
    -1.037     0.024    4.7241
     0.292     1.236    4.4166
    -1.639     0.882    1.4140
    -0.797     0.637    4.8606
     0.780    -1.081    5.3796
    -1.763     0.195    1.6579
    -1.144     0.286    4.0226
    -0.560    -0.488    6.3080
     0.787     0.190    9.4792
    -0.237    -2.379    0.4945
    -0.058    -0.127    8.8309
    -1.356    -0.656    2.5829
    -0.923     0.521    4.6369
    -1.241    -0.804    2.6974
     0.105     0.638    7.5369
     2.617     0.229    6.6631
     1.006    -0.282    9.2769
    -0.561    -0.267    6.8486
     0.212     0.016    9.3887
    -0.345     1.408    2.9714
     0.333    -0.700    7.4460
    -0.348     1.692    1.9125
     2.385    -0.154    7.7620
     0.979    -1.142    5.0266
    -1.369    -0.249    3.0509
    -0.020     0.527    7.8250
     0.519    -1.676    2.3598
     0.443    -0.004    9.5820
    -0.145    -0.789    6.3512
    -0.062    -1.287    3.8843
    -1.521    -0.609    2.0937
     0.353    -0.160    9.4063
     0.151    -0.431    8.4820
    -0.986     0.638    4.0686
     0.397    -1.164    4.8566
     0.152    -0.368    8.7001
     1.000     0.320    9.1716
     0.006     0.574    7.6753
     0.150     1.505    2.9992
     0.603    -1.020    5.7282
    -0.569    -0.478    6.3000
     0.579     0.149    9.5227
    -0.046    -1.056    5.1152
    -1.657     0.977    1.2562
    -0.396     0.535    6.7674
     0.134     0.113    9.2230
     0.677     1.721    2.1943
     0.430     0.230    9.3257
     0.080     0.424    8.4018
    -1.611     0.461    1.9643
     1.162    -0.937    6.2224
     0.392     0.210    9.3460
    -0.699     1.758    1.3737
    -0.047    -0.181    8.7832
     0.502    -0.352    9.0303
     0.304     0.811    6.8292
    -1.090    -0.674    3.5550
     1.580    -0.774    7.0922
    -1.498    -0.661    2.0971
    -2.006    -1.076    0.5975
    -0.347    -0.947    5.1081
    -0.240     1.378    3.2416
     0.635     0.587    8.1162
     0.182    -0.013    9.3500
    -1.027     0.495    4.2280
     0.363     0.539    8.2439
     2.456    -0.023    7.5614
    -0.512     0.398    6.7621
    -0.863    -0.106    5.5851
     0.129    -0.574    7.8642
     0.097    -0.255    8.9268
     0.767     1.939    1.4742
     0.294     1.067    5.3637
    -0.337    -0.078    8.0115
     0.544    -1.494    3.1517
    -0.458    -0.946    4.8264
     0.258    -0.248    9.1572
     0.727    -0.940    6.2021
    -0.777     0.717    4.6822
    -0.427     0.574    6.5156
     0.396    -0.348    8.9942
    -2.103    -1.815    0.1684
    -1.017     0.513    4.2348
    -0.089    -2.549    0.3424
     0.134     1.407    3.4486
    -2.148    -2.005    0.1064
     1.113    -0.843    6.7653
    -0.014    -0.263    8.6972
    -0.375    -1.006    4.7556
     2.295     1.496    2.6755
    -0.908    -0.373    5.0257
    -0.025    -0.600    7.5004
    -0.417    -0.128    7.6593
     0.536     0.216    9.3956
    -1.275    -0.722    2.7488
     0.332     0.416    8.7233
    -0.945     1.017    3.0993
    -0.062     0.593    7.4586
    -0.010    -0.137    8.9294
     0.525     1.062    5.4687
    -0.047     0.799    6.4894
    -1.630    -0.006    2.1174
     0.723     0.496    8.5309
     0.348    -0.091    9.4835
    -1.222     1.261    1.7237
    -0.147    -0.215    8.4689
     0.774    -0.290    9.2548
    -0.324    -0.081    8.0587
     0.715    -0.883    6.5326
    -0.231     0.325    7.9750
     2.563    -2.143    0.7128
     1.464     0.204    9.4193
     0.716    -1.709    2.2413
     0.598    -0.424    8.8051
     0.212    -0.931    6.0849
     0.067     0.104    9.1199
     0.481    -1.465    3.2815
     0.723     1.307    4.1050
     1.622    -0.537    8.2616
     0.670     2.485    0.4401
     0.620     1.103    5.2476
    -0.255    -0.858    5.7627
     0.395    -0.798    6.9479
    -0.316    -0.067    8.0950
    -0.295     1.965    1.1873
    -0.784     0.823    4.2859
