     1.861     0.506    2.1381
    -1.180    -0.278    8.2120
    -0.743     1.726    5.3923
     0.380    -0.331   10.0569
    -0.772     0.047   13.7387
    -0.042     0.982   14.4250
    -0.517     1.191   11.7361
    -0.335    -0.985    4.9536
     0.148    -0.404   10.4578
     1.766     0.685    2.5195
    -0.465     1.444    9.0357
     2.515    -0.473    0.2562
     2.268     3.058    0.0149
    -0.845     0.375   14.3876
    -0.004    -0.543    9.3494
     0.065    -1.687    1.0028
     0.145    -0.534    9.0324
    -0.092     1.596    7.6330
    -0.334    -0.033   15.1461
    -0.667     0.195   15.2956
     0.651     1.487    6.3280
     1.436     0.187    4.3987
     0.564     1.201    9.2624
    -0.199     0.797   16.1850
     0.163     0.927   14.1813
    -0.029     2.666    0.8109
    -1.606    -0.647    3.4044
     0.307     0.948   13.1724
     0.942    -0.437    5.4916
    -3.468     1.910    0.0228
    -0.934     1.772    4.4194
     1.214     1.956    1.6556
     0.013     0.991   14.2005
     0.023     0.274   16.7183
     0.085     0.989   13.9732
    -0.216    -0.129   14.3118
    -1.071     1.971    2.7637
     3.139    -0.704    0.0288
     0.390     1.703    5.5836
    -1.212     1.743    3.6328
    -1.464     0.851    7.2501
     0.148     1.707    6.1652
    -0.741     0.507   15.2242
     0.159     0.898   14.4365
    -1.591     0.935    5.8481
    -1.881    -0.845    1.7164
     0.113     2.142    2.8103
    -1.163     0.656   10.8915
     0.318    -0.712    6.5785
    -1.728     0.361    5.7073
    -0.442     0.610   16.7455
     0.430    -1.220    2.5164
    -0.816    -1.006    4.1066
     0.070    -0.625    8.2499
    -2.402     1.903    0.4112
     0.396     0.213   14.0813
    -0.598     1.721    5.8277
     1.040     0.321    8.0101
    -0.032     1.653    6.9741
    -1.257     1.675    3.8699
    -0.741     2.026    3.1517
    -1.523     2.154    1.1564
    -1.058     1.113    9.1938
     0.138     0.842   14.9727
    -1.145     0.595   11.2475
     0.477     1.672    5.5495
     0.899    -0.513    5.2819
    -1.139     3.187    0.1007
    -1.115    -0.720    5.2602
     0.124     0.030   14.8548
     0.216     0.779   14.9597
     1.880     0.312    2.0167
    -2.134    -1.305    0.4810
    -1.404     1.768    2.8183
    -0.809     0.318   14.6118
    -0.285    -0.215   13.3950
    -0.114     0.666   16.8925
     0.745     1.369    6.7194
    -2.497     2.179    0.1892
    -1.358     1.511    4.3891
    -1.181    -0.133    9.1791
    -0.965    -0.281    9.7619
     2.141    -1.059    0.2623
     2.636    -0.227    0.2380
     1.661    -2.900    0.0026
    -1.765     0.466    5.3980
