    -1.437     6.000    -0.781
     1.926    -0.501    16.681
     0.744     1.931   -18.919
     1.157    -4.768    11.817
     0.793     1.914    -5.152
    -0.921     2.462     8.625
    -0.491    -3.070     6.453
    -0.592    -1.565   -11.134
     1.095    -1.136    14.140
     0.877    -2.268     3.460
    -1.136    -0.986    -6.932
    -0.900     0.295     7.810
     1.564     1.123     0.170
     0.145    -6.599   -19.317
     0.661     0.846     7.602
    -1.060    -0.274    -3.729
     3.884     1.369     5.894
     0.631    -2.105     3.639
    -0.687     9.334    12.304
    -1.020     1.270     1.951
     0.196     4.988     4.866
     1.341    -3.629    -4.569
    -0.025    -0.380   -13.273
    -0.689    -1.833    -6.421
     1.336     1.389   -10.945
    -1.188     2.485     4.725
    -1.965    -3.740     0.365
     1.395    -1.621     5.110
     0.831     3.496     5.921
    -0.269     3.842     7.863
     0.125    -2.461    -3.025
    -0.630    -4.961     3.912
     0.285     0.424    10.307
     0.262     1.526    -4.981
    -0.693     1.391    -7.692
     0.586     0.677    -8.116
    -0.688     2.432    -0.319
    -0.177     2.925     0.405
     0.784    -8.349    -9.216
     0.185    -1.513   -11.070
     0.164    -0.586     3.597
    -1.404     0.953    13.416
    -2.417    -8.184     1.794
     1.899    -3.296     1.389
     0.505    -1.342     2.473
    -0.388     2.296     4.380
     0.406     5.432    -4.136
     1.015    -1.897   -13.776
     0.510    -3.133    -3.781
    -0.729    -8.458    13.676
    -0.184     4.093    -0.575
     0.576     0.691   -11.428
     1.718     3.392    -2.689
    -0.090     1.129    -4.050
     0.030    -0.964   -17.515
     0.639     0.792    12.767
    -0.208     5.386     2.610
     1.167    -1.849    -9.465
     0.265    -1.409     2.659
    -0.247    -9.163     5.933
    -0.448     1.024   -16.285
     0.561     0.495     1.665
    -0.979    -5.071     8.195
    -0.509     0.914   -18.958
    -1.623     3.031    19.073
     0.046    -3.648    14.817
     2.089     4.987     0.107
     1.452    -2.074     3.845
     1.569    -1.395    -8.828
     0.141     7.205   -24.065
    -0.887    -2.720     6.498
    -1.857     4.945   -12.706
    -0.384     1.434     7.220
     0.787    -6.120     9.819
    -1.216    -2.958     8.327
    -1.370     5.092     4.381
     0.335    -1.828    -3.086
    -1.451    -4.483   -26.859
     0.205    -0.427     4.765
    -0.215    -2.064    11.785
     1.106     0.166    13.605
     0.557     1.765     1.117
     0.386    -0.250     7.928
     0.067    -1.105    -8.930
    -0.235     0.848    -4.240
     0.196    -4.031     6.040
    -0.118    -1.029    21.664
     0.089    -0.529     2.195
     0.586    -1.739   -20.314
    -1.381     5.265    11.886
     1.934    -0.911     1.552
     0.454     1.470     6.930
     0.471     3.379    -4.598
    -0.963    -2.483    -2.996
     1.603     2.789     6.397
     1.310     1.052    -5.628
     1.435     0.623     2.763
     0.609    -0.821   -17.042
    -1.088    -1.106    -8.034
    -1.567     5.288   -16.018
     1.113     0.047   -13.197
     0.307     4.270    -3.829
    -1.518    -2.679    -6.340
     0.407    -0.218     1.074
    -0.643     0.500    10.045
    -0.290    -3.892     3.873
    -0.555    -1.571    -5.800
    -0.505    -0.366    -6.617
     0.749     1.928    -5.267
    -0.158    -0.968    -0.886
     0.028    -1.548     2.389
     0.035     2.985   -14.958
     0.858    -1.821     0.341
     0.824     2.384    12.529
     0.824     4.915    17.365
    -0.200     1.346     7.400
     0.730    -2.302    11.133
     0.739    -3.641     3.888
    -0.039     1.464     0.775
    -0.947     3.078    -2.023
     0.656     2.997     5.960
     0.444    -0.207     6.629
    -1.427     0.583    -2.728
     0.469    -7.046    12.722
     0.379     4.614   -10.223
     0.262     1.696    -6.935
    -1.758    -2.727    -2.434
    -1.461    -5.362   -19.093
    -0.003     0.453    20.843
    -0.578     5.335   -14.596
    -0.976     0.033   -12.731
     0.153     6.911     5.748
    -0.352    -2.409    -4.890
     1.624     1.628    -2.543
    -0.308     0.521   -15.294
    -1.524    -3.679    -4.286
    -0.387    -1.687   -11.442
    -0.873    -3.189     4.614
     0.384     5.371     4.579
    -1.396     2.307    21.742
    -0.466    -0.613    12.039
     0.185    -5.630    -0.763
    -1.976     2.361    -3.739
     0.239    -1.768    16.611
    -0.878    -2.523     0.068
     0.987     0.598    11.271
    -0.803     2.688    14.157
     0.184     2.725    -3.241
    -0.690    -2.383     2.817
    -0.121     4.686    -0.090
     1.273    -1.841     6.634
     1.296    -1.440    -3.380
     1.074     2.174   -13.163
     0.255    -2.995    -9.241
     0.934    -5.326     3.858
     0.671     1.726    -5.236
     0.660    -2.786     2.383
    -1.299    -2.048    -7.606
     2.152     4.279     5.873
     1.966    -1.454    -2.089
     0.424     0.084    19.036
    -0.456    -0.772    -5.439
    -0.340     2.208    -7.995
    -0.618     3.100    -3.975
     1.558    -0.504    -6.467
     1.670    -1.743    20.004
    -1.379     0.110    -6.698
    -0.435     2.764    -0.310
     0.456     0.025    -5.619
    -0.917     3.014    10.872
    -0.231     1.914   -13.053
    -0.746    -4.007     9.788
    -1.658     0.464    -1.526
    -0.469    -2.529    -2.438
     1.399    -3.126    -2.999
    -0.658    -1.946    -6.220
    -0.882    -1.658   -15.987
    -0.264     0.881     5.883
    -0.146    -0.620   -19.745
     0.837     1.479     0.125
    -0.188    -0.366     7.650
    -1.466     0.185    10.830
     0.266     1.659    -4.850
    -1.068    -0.794    -2.664
    -1.148     2.947     2.879
    -0.588    -2.640    11.203
    -0.051     0.078   -11.535
    -1.863     3.528    18.800
     1.592    -3.619   -11.283
    -0.404    -1.285   -19.216
     0.559    -3.334    -8.771
    -0.933    -2.508    11.672
     0.645     0.013     1.457
     0.148    -1.136     9.102
    -0.999     2.683    14.140
     1.313    -1.228   -23.918
     1.613    -2.813    10.356
    -1.036    -4.631     8.004
    -0.347    -2.000     8.222
     1.160    -0.372   -27.931
    -0.762     3.641    11.802
     0.640    -5.107     6.861
    -0.296     2.107   -15.989
    -0.129     0.032     1.241
    -0.052    -2.450    -5.200
     1.229    -7.153    -3.073
    -0.538    -6.319   -11.368
    -0.302    -4.620   -25.411
     0.396    -4.310    -7.218
    -0.448    -0.626   -16.331
     0.451    -0.126     4.964
     0.183    -0.931    -2.500
     0.132     4.701     8.171
    -0.874     3.754     0.078
     0.300    -3.325     9.833
     1.145    -2.451    -6.059
     1.085     2.300     5.065
    -0.528    -3.050   -18.930
     0.183     1.314    -2.571
     0.363     1.061     1.484
    -0.616    -4.850    -9.124
     0.960    -0.781     0.777
     0.055     2.386    -6.057
    -0.862     5.715     3.933
    -0.419    -4.783    17.240
    -0.439    -0.240    14.547
     0.842     0.515    18.789
    -1.301    -4.007     6.675
    -2.835     0.680     6.991
    -0.276    -1.026   -10.595
     0.072    -0.083     1.626
     1.578    -6.507    -1.648
    -1.076    -2.259     2.173
    -1.093    -2.444    -5.515
     0.769    -5.751    -3.055
    -0.017     0.475   -15.464
     0.108     0.607    25.446
    -0.597    -3.590    12.063
    -0.936     4.756    -9.312
     1.032    -1.153    10.715
     1.827     0.982     1.233
    -0.258     3.479    16.758
     0.828     0.121   -12.833
    -1.496    -2.919    -8.715
    -0.245     0.678   -13.996
     0.638    -0.751     6.123
     0.344    -5.592    -7.206
    -0.239    -3.035     4.600
    -0.725     0.814    -2.559
     0.902    -2.056   -11.542
     0.426     0.199    17.361
    -0.215     0.278    -3.924
    -0.595     3.629     2.153
    -0.780    -7.510     4.704
    -0.954    -3.292    17.674
     0.811    -0.693    16.163
    -0.405    -7.520    -4.527
    -1.855     6.790     2.508
    -0.815    -4.061   -15.754
     1.319     2.514    -0.709
     0.628     1.557   -12.947
    -1.190     1.016     9.462
    -0.374    -3.483    -4.773
    -0.413    -1.168     0.204
     0.477    -1.016     8.575
    -1.790    -0.713     1.132
     1.488     0.045    -0.675
     2.179     0.590     3.495
    -0.948     1.083    -7.892
     0.278     1.177   -25.673
    -0.812     2.991    12.129
     1.572    -0.679    10.593
     0.496    -4.470   -13.802
    -0.308    -5.212    -0.420
    -1.259     2.479    11.875
     0.768    -1.683     3.260
     0.654     5.224    18.021
     0.026     3.179    -2.160
    -0.798    -0.572    14.336
     0.787    -3.130   -11.118
     1.024     3.546     9.167
    -0.426     0.015    16.223
     0.518     3.664    17.286
     0.760    -2.989    -0.081
     1.691     4.787    -1.964
     0.997     0.368    -4.546
     0.616    -0.573   -12.861
     0.179    -3.910    -5.585
    -0.162    -2.836   -15.669
    -1.579     1.194   -22.034
    -0.771    -4.456     8.022
     1.968     2.704   -12.529
    -0.853    -3.543   -16.172
     1.647     1.638    10.332
    -0.071    -5.524    -3.808
     0.539    -2.463    -3.829
    -0.641     1.951    -4.705
    -0.229     5.258     3.522
     0.731     0.112    -7.131
     0.081     3.828    -6.446
     0.132     3.466    -3.313
    -0.449     0.935   -19.483
    -1.473     2.869     1.445
     1.530    -0.253     0.982
     0.871    -0.225   -27.697
     0.282    -1.340     4.153
    -0.343    -2.758     8.181
     0.891     1.880     1.849
    -0.109     4.945     4.482
     0.333    -6.169    -6.100
    -0.678    -1.203     1.276
    -2.199    -2.033   -12.836
     0.040     0.732     4.431
    -1.170     0.862    -8.468
    -0.017    -7.451    -4.258
     0.362    -2.199    -3.491
     0.287     2.716    16.797
     1.201     4.589    -0.355
    -0.221    -1.306    -3.043
     0.006     5.292    -9.526
    -0.217    -0.832    10.813
     0.337     0.528    -1.891
    -0.494     1.525    -4.881
     0.817     1.124    22.742
     1.127    -2.240     3.122
     1.103    -1.784    -0.912
     2.129     0.826    11.398
    -0.630     0.711    14.851
     2.314     2.030     6.791
    -0.313    -2.327    -6.300
     1.788    -1.459     7.630
    -1.352    -3.270    -7.022
     1.830     3.729    -8.355
     1.238     2.687     7.118
    -1.585    -3.217     1.835
     0.059    -1.981   -17.273
    -0.325     4.366    24.405
     1.322    -1.020    -0.382
    -0.494    -3.144     1.481
     1.002     1.234   -10.048
    -1.542    -1.299     2.008
     1.229     3.397     4.746
    -1.971     2.074    12.541
     0.268    -0.398    -6.871
     0.385     0.740   -21.383
    -0.011     1.084    11.209
    -0.187    -1.286    13.912
    -0.797    -0.308   -15.483
