    -0.168     0.629
    -3.042    -2.959
    -0.234     0.064
     1.841     4.233
    -3.710    -6.206
     0.244     0.426
    -0.795    -3.787
     4.768     6.653
     0.108     1.129
    -1.117    -1.211
     2.360     2.872
    -0.074     1.710
    -0.060     1.361
     0.259     0.903
    -0.004     1.813
    -3.317    -4.047
     0.665     2.170
    -1.790    -1.394
    -1.918    -1.940
     1.895     1.369
     2.389     3.172
    -0.807    -0.533
     1.591     2.260
     2.530     3.465
     2.555     2.566
     0.567    -0.074
     0.971     0.663
     0.209    -0.625
     0.819     0.277
     0.418     0.320
    -1.240    -2.183
     0.829     0.900
    -0.072    -0.378
     1.142     1.601
     1.246     2.898
    -0.890    -1.948
     3.438     1.988
     0.969     2.337
    -0.452    -0.032
     1.287     1.713
    -0.057     1.007
    -0.366    -0.067
    -2.854    -2.119
    -0.270    -0.807
     0.868     1.024
     2.405     0.873
     0.146     1.299
     1.537     3.849
    -0.412     0.908
    -1.417    -1.890
    -4.261    -7.806
    -1.958    -1.147
    -1.289    -0.881
    -1.894    -2.730
     0.510     1.315
     0.697    -0.082
     3.879     5.989
     0.902     2.693
     1.339     2.819
    -0.748    -1.940
     1.633     3.272
    -1.012    -1.764
    -0.340    -1.392
     3.669     5.777
     0.990     3.295
    -0.649    -1.305
    -0.222    -1.694
     0.626     1.107
     2.192     2.743
    -1.233    -1.556
     0.074     0.555
    -2.125    -3.183
     0.059    -0.073
     1.370     2.829
     2.128     3.072
    -0.451    -1.556
    -0.096    -0.126
    -0.631    -4.022
    -1.868    -3.501
     0.735     0.131
     0.895    -0.612
     0.405     1.754
    -2.609    -4.727
     1.000     0.325
    -0.218     1.403
     0.940    -1.768
    -0.934    -2.797
     2.611     3.968
     0.542    -0.351
    -2.294    -2.181
    -0.333     1.159
    -1.231    -5.468
     1.409     2.380
     1.472     1.639
     0.320     0.472
    -0.812    -0.919
    -1.142    -1.818
    -1.133    -1.421
     1.814     5.616
    -1.503    -1.411
    -2.209    -5.669
    -1.757    -1.783
     1.804     2.885
     3.082     4.716
    -1.735    -3.353
     1.821     4.061
    -0.026     0.391
     2.646     6.401
    -0.362     0.867
     2.899     2.696
     0.892     0.334
    -0.682    -1.096
     1.198     1.478
    -1.522    -2.191
     0.243    -0.865
    -1.463     1.296
     0.082    -0.073
    -1.522    -2.075
     1.910     2.898
    -2.111    -4.698
    -1.127     0.229
